Open-time              Open          High           Low         Close        Volume Close-time      QuoteVolume       #Trades  #BasedVolume #QuotedVolume 
1617482160000 2085.52000000 2085.52000000 2082.63000000 2083.00000000  335.04469000 1617482219999 698348.82144500           843  189.84831000 395735.36697010             0 
1617482220000 2083.00000000 2085.00000000 2082.18000000 2084.56000000  208.92552000 1617482279999 435274.44968480          1072  123.26970000 256818.03687550             0 
1617482280000 2084.55000000 2085.89000000 2084.33000000 2084.96000000  262.07531000 1617482339999 546458.65770680          1091  108.94804000 227182.02956550             0 
1617482340000 2084.96000000 2084.96000000 2082.63000000 2083.21000000  417.23983000 1617482399999 869359.82042250          1384  262.11077000 546149.15215770             0 
1617482400000 2083.21000000 2083.22000000 2081.21000000 2081.22000000  285.43174000 1617482459999 594309.71183620           751   64.43759000 134182.28151910             0 
1617482460000 2081.22000000 2082.26000000 2080.93000000 2081.00000000  206.92382000 1617482519999 430719.89361480          1414   88.47942000 184172.00316380             0 
1617482520000 2081.00000000 2081.00000000 2076.23000000 2077.03000000  411.25160000 1617482579999 855099.60840620          1063   63.01101000 130955.03483400             0 
1617482580000 2077.23000000 2079.63000000 2077.12000000 2078.34000000  293.98321000 1617482639999 610998.16826420          1246  114.22711000 237401.18634560             0 
1617482640000 2078.30000000 2078.30000000 2072.56000000 2072.85000000  511.73267000 1617482699999 1062275.42712630          1553  181.15752000 376065.38234060             0 
1617482700000 2072.52000000 2075.91000000 2071.27000000 2071.27000000  372.36454000 1617482759999 772043.44329570          1313  142.20902000 294886.59807610             0 
1617482760000 2071.26000000 2073.07000000 2069.42000000 2070.97000000  677.12292000 1617482819999 1402382.13914160          1378  290.91995000 602540.00879170             0 
1617482820000 2070.98000000 2070.98000000 2061.01000000 2061.60000000 1188.67114000 1617482879999 2455105.41750730          3119  491.90248000 1015837.27168170             0 
1617482880000 2061.60000000 2061.60000000 2054.45000000 2059.00000000  941.37231000 1617482939999 1937751.79075390          2276  340.84855000 701631.06838560             0 
1617482940000 2059.31000000 2063.40000000 2055.00000000 2055.36000000  873.93966000 1617482999999 1799781.89583760          1966  398.45606000 820608.45242250             0 
1617483000000 2055.34000000 2056.00000000 2050.59000000 2050.70000000 1028.53926000 1617483059999 2111395.12711100          2115  531.66673000 1091295.77129280             0 
1617483060000 2050.64000000 2057.57000000 2050.35000000 2052.64000000  813.37336000 1617483119999 1670607.81617900          1900  369.83274000 759613.69648370             0 
1617483120000 2052.66000000 2052.99000000 2042.19000000 2042.62000000 1010.01086000 1617483179999 2069319.11522870          2385  448.87146000 919846.08123630             0 
1617483180000 2042.64000000 2047.86000000 2040.00000000 2044.17000000 1517.36927000 1617483239999 3100620.23681470          3015  935.61212000 1912206.23281860             0 
1617483240000 2044.52000000 2054.86000000 2044.35000000 2054.85000000 1140.40027000 1617483299999 2338074.01192800          2126  667.27223000 1368135.79329320             0 
1617483300000 2054.85000000 2054.86000000 2046.43000000 2048.63000000  590.34344000 1617483359999 1210604.82048270          1680  247.79115000 508043.91360420             0 
1617483360000 2048.33000000 2054.39000000 2048.22000000 2053.12000000  431.92287000 1617483419999 886236.59683580          1480  212.28732000 435644.50265980             0 
1617483420000 2052.69000000 2061.94000000 2052.51000000 2060.77000000  910.06009000 1617483479999 1872940.77038190          2389  328.25604000 675556.34067290             0 
1617483480000 2060.67000000 2064.05000000 2058.54000000 2061.71000000  531.16839000 1617483539999 1094760.35391740          1956  227.14516000 468165.81325810             0 
1617483540000 2061.80000000 2061.87000000 2057.12000000 2060.66000000  203.03399000 1617483599999 418061.87035290          1210  120.02976000 247134.02190570             0 
1617483600000 2060.61000000 2060.61000000 2051.37000000 2051.82000000  401.94320000 1617483659999 826267.19469510           986  137.32383000 282364.35904010             0 
1617483660000 2051.81000000 2063.44000000 2051.23000000 2058.33000000  588.36220000 1617483719999 1211613.51498780           918  444.50157000 915492.66300070             0 
1617483720000 2058.70000000 2066.74000000 2058.38000000 2066.41000000  474.53748000 1617483779999 979475.36831120          1118  247.05030000 509858.33559350             0 
1617483780000 2066.44000000 2070.00000000 2066.06000000 2069.74000000  397.65259000 1617483839999 822623.76713370          1103  167.49393000 346490.11743740             0 
1617483840000 2069.71000000 2074.53000000 2069.00000000 2070.17000000  524.32544000 1617483899999 1086048.14382390          1219  253.15072000 524399.92798380             0 
1617483900000 2069.64000000 2074.81000000 2068.83000000 2072.07000000  341.04152000 1617483959999 706628.99672990          1003  171.28912000 354903.71379740             0 
1617483960000 2072.07000000 2075.59000000 2072.05000000 2075.08000000  326.00215000 1617484019999 676325.16170700           768   86.49924000 179431.36704690             0 
1617484020000 2074.80000000 2079.67000000 2074.58000000 2079.36000000  362.07923000 1617484079999 752140.96822130          1288  190.19430000 395099.82635440             0 
1617484080000 2079.37000000 2083.00000000 2079.33000000 2080.54000000 1521.05083000 1617484139999 3164278.01265940          1749  412.08151000 857295.89518380             0 
1617484140000 2080.53000000 2080.76000000 2075.38000000 2075.83000000  769.02599000 1617484199999 1598492.24513180          1309  141.18407000 293277.05861280             0 
1617484200000 2075.62000000 2079.37000000 2071.87000000 2079.03000000  540.85721000 1617484259999 1122146.86272110          1081  238.22303000 494509.11366020             0 
1617484260000 2079.10000000 2079.15000000 2067.65000000 2067.71000000  450.06110000 1617484319999 932916.18419480          1234  152.67949000 316550.51099440             0 
1617484320000 2067.71000000 2073.25000000 2066.17000000 2069.19000000  366.03657000 1617484379999 757343.26345530          1037  243.09532000 502966.15331550             0 
1617484380000 2069.26000000 2069.75000000 2059.13000000 2059.13000000  605.91877000 1617484439999 1250285.02976870          1780  165.67202000 341840.14355270             0 
1617484440000 2059.12000000 2063.76000000 2058.84000000 2061.63000000  321.40644000 1617484499999 662739.75187170          1245  152.81616000 315080.37488740             0 
1617484500000 2061.75000000 2061.75000000 2053.17000000 2058.00000000  700.07173000 1617484559999 1439444.47697820          1943  375.53046000 772211.37785090             0 
1617484560000 2058.00000000 2058.61000000 2049.83000000 2054.14000000 1192.46180000 1617484619999 2446715.24164290          1358  578.91389000 1187549.29751160             0 
1617484620000 2053.74000000 2057.31000000 2053.68000000 2055.00000000  643.18736000 1617484679999 1322178.23418490          1254  289.20656000 594509.26403400             0 
1617484680000 2055.01000000 2064.98000000 2055.00000000 2064.97000000  914.55892000 1617484739999 1885087.52948650          1311  769.85882000 1587122.77942940             0 
1617484740000 2064.99000000 2066.13000000 2060.29000000 2060.85000000  442.35013000 1617484799999 912838.57289360           906  237.15063000 489393.83211240             0 
1617484800000 2060.83000000 2060.85000000 2056.25000000 2060.18000000  241.12547000 1617484859999 496211.71430640           733  105.06697000 216229.01669670             0 
1617484860000 2060.19000000 2064.62000000 2059.99000000 2060.37000000  323.01551000 1617484919999 666163.53106290           875  179.13251000 369501.67224240             0 
1617484920000 2060.19000000 2064.35000000 2060.19000000 2063.53000000  229.33604000 1617484979999 472981.19342350           467  139.65047000 287947.47957110             0 
1617484980000 2063.45000000 2063.45000000 2058.63000000 2058.88000000  247.84880000 1617485039999 511040.15135500           839   74.61407000 153768.83039800             0 
1617485040000 2058.62000000 2061.63000000 2057.90000000 2061.22000000  174.53614000 1617485099999 359532.88538310           570   65.27758000 134485.44120340             0 
1617485100000 2061.21000000 2061.21000000 2057.65000000 2058.78000000  147.00498000 1617485159999 302722.24493110           573   71.59280000 147408.32452740             0 
1617485160000 2058.79000000 2059.24000000 2053.82000000 2054.53000000  366.41882000 1617485219999 753405.69777890           767  254.89202000 524124.03720050             0 
1617485220000 2054.45000000 2055.33000000 2052.90000000 2053.31000000  319.92240000 1617485279999 657141.73829460           846  144.01575000 295872.41745860             0 
1617485280000 2053.54000000 2057.36000000 2052.40000000 2057.36000000  469.29229000 1617485339999 964207.74530160           656  350.24041000 719618.33885460             0 
1617485340000 2056.81000000 2059.59000000 2056.64000000 2058.23000000  166.03770000 1617485399999 341744.83202340           838  103.47497000 212958.99528780             0 
1617485400000 2058.24000000 2058.27000000 2051.99000000 2051.99000000  233.30935000 1617485459999 479298.63059070           583   76.21108000 156581.37174410             0 
1617485460000 2052.06000000 2054.72000000 2048.05000000 2054.47000000  615.97998000 1617485519999 1262950.15492400          1492  204.94289000 420269.01937850             0 
1617485520000 2054.51000000 2059.08000000 2054.28000000 2058.73000000  444.39042000 1617485579999 914310.34593660          1153  242.58203000 499236.92590200             0 
1617485580000 2058.73000000 2059.19000000 2052.08000000 2054.03000000  319.92983000 1617485639999 657522.02467940           955  155.16729000 319029.66645070             0 
1617485640000 2054.02000000 2062.60000000 2054.02000000 2060.73000000  355.26689000 1617485699999 731558.36379280           949  225.46730000 464301.64091050             0 
1617485700000 2060.69000000 2065.94000000 2060.20000000 2065.61000000  352.36713000 1617485759999 727117.38879160          1269  211.56261000 436624.97898250             0 
1617485760000 2065.61000000 2065.94000000 2057.54000000 2062.61000000  315.65604000 1617485819999 650668.33490700           621  150.58757000 310455.53542500             0 
1617485820000 2062.71000000 2062.75000000 2058.21000000 2059.35000000  465.54525000 1617485879999 959291.50193760           617  197.41810000 406619.99595300             0 
1617485880000 2059.36000000 2068.12000000 2059.36000000 2065.14000000  275.90427000 1617485939999 569788.96771370           961  161.83495000 334232.74671780             0 
1617485940000 2065.01000000 2066.58000000 2060.71000000 2065.56000000  516.63235000 1617485999999 1066363.85050280           940  265.04772000 547044.70643660             0 
1617486000000 2065.56000000 2065.56000000 2062.10000000 2063.53000000  148.58332000 1617486059999 306535.26998190           434   40.79795000 84167.14815080             0 
1617486060000 2063.63000000 2063.96000000 2059.16000000 2060.18000000  361.77091000 1617486119999 746027.24979830           851   69.49151000 143201.78668950             0 
1617486120000 2060.02000000 2064.04000000 2060.01000000 2060.33000000  189.73588000 1617486179999 391156.22188580           500  119.88148000 247084.65910950             0 
1617486180000 2060.15000000 2060.34000000 2054.65000000 2058.11000000  451.72837000 1617486239999 929350.30182710           888  286.25276000 588891.62130400             0 
1617486240000 2057.83000000 2057.89000000 2050.90000000 2051.77000000  284.08185000 1617486299999 583370.73147590           992  136.21492000 279724.51423810             0 
1617486300000 2051.83000000 2057.74000000 2049.20000000 2049.28000000  850.34007000 1617486359999 1746414.14212300          1189  533.70098000 1096439.55702210             0 
1617486360000 2049.34000000 2054.30000000 2046.93000000 2051.13000000  610.12291000 1617486419999 1250501.61251570          1044  224.87370000 460978.82186100             0 
1617486420000 2051.35000000 2051.47000000 2037.60000000 2038.68000000  878.15540000 1617486479999 1794056.19471940          2294  298.01572000 609140.29764010             0 
1617486480000 2038.68000000 2047.54000000 2033.93000000 2034.76000000 1390.90884000 1617486539999 2837594.30606540          2170  593.68030000 1211251.20042490             0 
1617486540000 2034.64000000 2043.90000000 2034.13000000 2036.85000000  818.56761000 1617486599999 1668766.75389660          1521  423.25516000 862821.72460700             0 
1617486600000 2037.22000000 2042.07000000 2036.51000000 2041.56000000  416.53322000 1617486659999 849480.25915930          1006  176.07167000 359122.62628010             0 
1617486660000 2041.56000000 2042.49000000 2037.34000000 2037.59000000  331.29735000 1617486719999 675800.40743050          1040  159.55755000 325511.64995690             0 
1617486720000 2037.74000000 2038.00000000 2030.00000000 2030.01000000 1125.43827000 1617486779999 2287540.31260740          1874  357.88859000 727610.20477870             0 
1617486780000 2030.01000000 2035.82000000 2025.61000000 2031.26000000 2035.60903000 1617486839999 4131624.80904340          2806  838.95467000 1703383.91773470             0 
1617486840000 2031.26000000 2038.43000000 2031.18000000 2031.45000000 1158.93094000 1617486899999 2357727.47779870          1594  646.57715000 1315425.27099100             0 
1617486900000 2031.59000000 2033.53000000 2026.89000000 2028.14000000  685.94568000 1617486959999 1392495.01437500          1303  298.50859000 606018.19573860             0 
1617486960000 2028.69000000 2032.89000000 2025.31000000 2032.35000000  547.21041000 1617487019999 1110189.72923870          1078  266.85974000 541349.09010420             0 
1617487020000 2032.79000000 2039.01000000 2032.66000000 2035.89000000 1042.03564000 1617487079999 2121544.04019400          1597  554.65723000 1129301.66941610             0 
1617487080000 2035.53000000 2038.04000000 2033.00000000 2033.37000000  645.84672000 1617487139999 1314339.11388540           837  198.46357000 403900.75905820             0 
1617487140000 2033.18000000 2035.98000000 2033.00000000 2033.43000000  418.66955000 1617487199999 851543.36830850           631  244.03324000 496350.50733140             0 
1617487200000 2033.21000000 2033.21000000 2025.30000000 2025.30000000  681.46243000 1617487259999 1382899.75930370          1048  349.87842000 709946.37850520             0 
1617487260000 2025.30000000 2025.96000000 2018.00000000 2018.07000000 1319.93768000 1617487319999 2668207.57429900          2072  466.50595000 943094.34058080             0 
1617487320000 2018.24000000 2025.00000000 2017.22000000 2022.60000000 1182.75893000 1617487379999 2389866.60812690          1477  560.15575000 1132066.58715080             0 
1617487380000 2022.76000000 2023.54000000 2012.00000000 2012.20000000 1072.34960000 1617487439999 2163158.69494670          1865  447.72307000 903011.68587000             0 
1617487440000 2012.21000000 2018.18000000 2008.16000000 2017.00000000 1936.73709000 1617487499999 3895191.58187930          2253  677.16844000 1362342.82224280             0 
1617487500000 2017.01000000 2019.99000000 2014.02000000 2019.93000000 1069.72256000 1617487559999 2157339.46550770          1444  525.27072000 1059561.56333400             0 
1617487560000 2019.99000000 2028.04000000 2019.73000000 2023.00000000 1355.48841000 1617487619999 2743961.66092580          1718  777.58020000 1574480.75763990             0 
1617487620000 2023.11000000 2023.61000000 2015.95000000 2016.26000000  542.84561000 1617487679999 1095956.48194750           927  259.56579000 524059.42783470             0 
1617487680000 2016.26000000 2021.34000000 2015.51000000 2019.21000000  842.56303000 1617487739999 1700978.67976480          1047  413.03675000 833759.23324590             0 
1617487740000 2019.21000000 2024.96000000 2019.21000000 2023.65000000  642.06113000 1617487799999 1298967.86371900          1002  258.37668000 522747.27869890             0 
1617487800000 2023.78000000 2030.72000000 2023.38000000 2027.78000000  938.98108000 1617487859999 1903512.12463060          1493  462.04294000 936592.40746240             0 
1617487860000 2027.78000000 2030.95000000 2025.48000000 2030.40000000  825.20250000 1617487919999 1673318.48187770          1133  372.68800000 755857.64871170             0 
1617487920000 2030.20000000 2033.49000000 2029.68000000 2031.37000000  421.74238000 1617487979999 856960.16910420           981  224.87508000 456920.95851220             0 
1617487980000 2031.26000000 2037.00000000 2028.92000000 2036.98000000  428.08757000 1617488039999 870374.40503700           930  209.15663000 425297.50184810             0 
1617488040000 2036.74000000 2041.12000000 2036.74000000 2039.91000000  603.06580000 1617488099999 1229809.14392710          1122  360.51764000 735245.31439870             0 
1617488100000 2039.60000000 2040.37000000 2034.36000000 2034.79000000  502.02016000 1617488159999 1022645.92813600           776  297.52631000 606079.84343640             0 
1617488160000 2034.58000000 2039.57000000 2030.83000000 2035.76000000  699.34619000 1617488219999 1423769.35776070           837  425.95544000 867532.46589920             0 
1617488220000 2035.73000000 2042.32000000 2035.39000000 2042.07000000  589.00327000 1617488279999 1201330.43519770           821  396.76602000 809259.90381710             0 
1617488280000 2042.33000000 2046.64000000 2041.81000000 2045.91000000  394.60477000 1617488339999 806683.45508750           891  205.66177000 420497.77452330             0 
1617488340000 2045.80000000 2050.50000000 2045.80000000 2047.97000000  669.34348000 1617488399999 1371269.87975640          1150  389.10106000 797219.75863540             0 
1617488400000 2048.21000000 2050.00000000 2043.02000000 2045.24000000  296.70811000 1617488459999 607212.71016420           674  192.43337000 393800.28744680             0 
1617488460000 2045.25000000 2049.38000000 2043.84000000 2049.38000000  436.36326000 1617488519999 893226.73277330           587  195.84746000 400981.64287130             0 
1617488520000 2049.38000000 2049.69000000 2046.23000000 2048.46000000  289.47588000 1617488579999 592833.17737620           480  182.90265000 374574.80203980             0 
1617488580000 2048.11000000 2048.46000000 2041.88000000 2042.49000000  361.54763000 1617488639999 739465.57447460           572  190.64779000 390018.76971590             0 
1617488640000 2042.56000000 2046.00000000 2040.18000000 2042.90000000  536.39435000 1617488699999 1095931.91654090           731  252.06605000 514992.73397760             0 
1617488700000 2042.90000000 2042.90000000 2037.93000000 2038.79000000  346.16459000 1617488759999 706327.48844250           586  197.77368000 403572.76099300             0 
1617488760000 2039.07000000 2039.08000000 2033.58000000 2034.55000000  490.25711000 1617488819999 998202.94704380           791  186.41994000 379601.81867260             0 
1617488820000 2034.54000000 2035.04000000 2028.10000000 2028.61000000  537.57972000 1617488879999 1092176.13550710           995  235.40225000 478342.25224700             0 
1617488880000 2028.56000000 2031.85000000 2025.76000000 2027.28000000  494.82692000 1617488939999 1003884.15058810           800  223.95804000 454457.60358920             0 
1617488940000 2027.04000000 2030.77000000 2022.29000000 2023.05000000  600.69570000 1617488999999 1218325.66848280           926  368.20903000 746955.42366120             0 
1617489000000 2022.62000000 2028.60000000 2022.02000000 2022.27000000 1253.36590000 1617489059999 2536989.40489190          1093  333.16170000 674400.93352870             0 
1617489060000 2022.39000000 2025.89000000 2017.48000000 2020.00000000 1229.34757000 1617489119999 2486779.46118140          1201  872.58413000 1765781.20624530             0 
1617489120000 2020.00000000 2021.61000000 2015.00000000 2015.99000000  497.81960000 1617489179999 1004506.04603160           888  253.83635000 512222.79314490             0 
1617489180000 2015.99000000 2023.06000000 2012.10000000 2022.34000000 1216.62313000 1617489239999 2452926.94084870          1547  491.96609000 992327.61943290             0 
1617489240000 2022.28000000 2023.55000000 2015.17000000 2019.35000000  834.00940000 1617489299999 1684569.74524590          1035  437.23800000 883413.91359630             0 
1617489300000 2018.94000000 2024.25000000 2017.55000000 2023.37000000  827.71523000 1617489359999 1672409.09821920           971  527.64161000 1065988.74012660             0 
1617489360000 2022.75000000 2030.33000000 2022.32000000 2030.33000000  769.63875000 1617489419999 1559764.71191540          1178  434.23078000 880080.08810150             0 
1617489420000 2030.32000000 2031.28000000 2029.00000000 2030.89000000  322.98502000 1617489479999 655674.86812400           639  152.93355000 310472.74152090             0 
1617489480000 2030.67000000 2033.97000000 2026.92000000 2026.93000000  417.85962000 1617489539999 848544.38697800           781  197.73335000 401522.85840270             0 
1617489540000 2027.18000000 2027.27000000 2020.00000000 2023.48000000  544.73678000 1617489599999 1101919.18222150           862  207.42613000 419786.22789630             0 
1617489600000 2023.41000000 2028.25000000 2023.04000000 2028.01000000  417.16787000 1617489659999 845353.13251780           673  201.34760000 407995.94453960             0 
1617489660000 2028.10000000 2028.51000000 2025.24000000 2025.66000000  331.27531000 1617489719999 671463.42365380           557  202.21771000 409882.23723120             0 
1617489720000 2025.65000000 2031.01000000 2025.29000000 2028.52000000  329.98185000 1617489779999 669344.36936180           584  163.31580000 331281.70790150             0 
1617489780000 2028.38000000 2035.76000000 2028.08000000 2035.75000000  438.74175000 1617489839999 891803.32944420           753  295.68507000 601051.37461320             0 
1617489840000 2035.76000000 2036.20000000 2031.24000000 2033.85000000  443.95800000 1617489899999 902722.70751740           589  185.85913000 377928.47480650             0 
1617489900000 2033.84000000 2034.90000000 2033.00000000 2034.17000000  167.20629000 1617489959999 340013.58356080           322  101.00659000 205404.29285270             0 
1617489960000 2034.17000000 2034.56000000 2033.00000000 2034.52000000  367.22216000 1617490019999 746776.99984730           417  164.46151000 334454.85117960             0 
1617490020000 2034.52000000 2037.00000000 2033.56000000 2036.93000000  585.16576000 1617490079999 1190972.03567310           640  357.32826000 727334.35058620             0 
1617490080000 2036.72000000 2039.67000000 2035.67000000 2036.84000000  370.77388000 1617490139999 755488.21583350           705  202.07742000 411801.70154110             0 
1617490140000 2036.84000000 2037.00000000 2033.31000000 2036.42000000  604.48462000 1617490199999 1230557.84312720           662  435.31811000 886267.68075130             0 
1617490200000 2036.01000000 2041.85000000 2035.82000000 2041.33000000  469.30087000 1617490259999 956780.86407910           794  282.96319000 576862.03043960             0 
1617490260000 2041.33000000 2041.33000000 2036.95000000 2039.85000000  289.19949000 1617490319999 589662.58049930           482  155.73593000 317532.62506710             0 
1617490320000 2039.85000000 2043.88000000 2039.26000000 2043.10000000  432.49502000 1617490379999 883183.36659470           782  241.20334000 492555.14530890             0 
1617490380000 2042.88000000 2042.99000000 2037.06000000 2038.23000000  295.60730000 1617490439999 603019.39665210           473  184.79416000 376960.70045250             0 
1617490440000 2038.45000000 2040.26000000 2037.28000000 2038.12000000  298.06674000 1617490499999 607733.69791950           411  211.59835000 431491.84424700             0 
1617490500000 2037.81000000 2043.00000000 2037.45000000 2040.00000000  465.36771000 1617490559999 949428.46000920           616  265.28889000 541211.18278600             0 
1617490560000 2040.26000000 2042.91000000 2036.12000000 2037.79000000  484.30204000 1617490619999 987897.79388120           621  228.96935000 467153.45446850             0 
1617490620000 2037.47000000 2038.23000000 2033.48000000 2034.60000000  519.17240000 1617490679999 1056912.91892400           622  210.60870000 428713.42538570             0 
1617490680000 2034.41000000 2036.78000000 2032.19000000 2033.34000000  320.70141000 1617490739999 652289.07752570           448  112.15612000 228217.35223720             0 
1617490740000 2033.10000000 2035.01000000 2032.49000000 2033.65000000  273.47759000 1617490799999 556039.28025330           341  150.18466000 305357.97614970             0 
1617490800000 2033.46000000 2033.46000000 2025.00000000 2026.38000000  548.63671000 1617490859999 1112580.23225840          1279  288.18030000 584334.02547380             0 
1617490860000 2026.27000000 2027.37000000 2023.41000000 2023.71000000  368.32189000 1617490919999 745946.25307610          1095  171.71690000 347789.08446280             0 
1617490920000 2023.70000000 2029.00000000 2022.18000000 2028.57000000 1051.01382000 1617490979999 2127925.82993500          1089  515.16747000 1043149.72892290             0 
1617490980000 2028.58000000 2031.69000000 2027.97000000 2030.68000000  329.78033000 1617491039999 669392.01041850          1068  153.66846000 311900.41693940             0 
1617491040000 2030.72000000 2037.00000000 2030.72000000 2037.00000000  286.67372000 1617491099999 583145.06726960           884  125.25047000 254838.17350270             0 
1617491100000 2036.99000000 2037.34000000 2033.82000000 2035.38000000  232.41189000 1617491159999 473034.70014470          1155  115.62834000 235325.05935260             0 
1617491160000 2035.45000000 2039.39000000 2035.38000000 2039.32000000  277.42765000 1617491219999 565164.74317670           816  164.87515000 335909.59772820             0 
1617491220000 2039.32000000 2045.73000000 2038.95000000 2044.97000000  535.74320000 1617491279999 1094363.60499410          1515  292.13996000 596720.23402490             0 
1617491280000 2044.97000000 2045.86000000 2039.49000000 2041.09000000  551.67920000 1617491339999 1127251.37849490          1044  257.86728000 526941.79135160             0 
1617491340000 2041.54000000 2044.53000000 2040.84000000 2043.88000000  309.45105000 1617491399999 632174.97329660           898  214.09183000 437338.34258860             0 
1617491400000 2043.91000000 2045.86000000 2042.41000000 2045.78000000  316.30357000 1617491459999 646599.65322790           663  151.25690000 309185.41809460             0 
1617491460000 2045.78000000 2048.00000000 2045.19000000 2045.45000000  547.08278000 1617491519999 1119702.31057320          1476  361.69756000 740340.91184610             0 
1617491520000 2045.44000000 2045.44000000 2039.26000000 2039.96000000  413.55234000 1617491579999 844732.25815370           766  140.38947000 286672.07447270             0 
1617491580000 2039.91000000 2040.17000000 2037.43000000 2037.45000000  115.99245000 1617491639999 236470.33680850           807   62.47311000 127347.45418340             0 
1617491640000 2037.44000000 2042.01000000 2036.93000000 2041.07000000  294.31395000 1617491699999 600122.40618090           845  173.54175000 353890.57178310             0 
1617491700000 2041.20000000 2046.32000000 2040.67000000 2045.72000000  352.61014000 1617491759999 720738.26920340          1055  204.29011000 417608.28171270             0 
1617491760000 2045.72000000 2047.57000000 2044.38000000 2046.67000000  260.02236000 1617491819999 531951.15805030           573  137.32643000 280925.72936200             0 
1617491820000 2046.66000000 2048.17000000 2045.65000000 2046.09000000  373.84263000 1617491879999 765210.69667450          1114  234.82149000 480624.79659940             0 
1617491880000 2046.14000000 2048.29000000 2045.03000000 2046.93000000  206.94461000 1617491939999 423537.38591440           581  132.46422000 271100.86563500             0 
1617491940000 2046.93000000 2049.16000000 2045.92000000 2046.08000000  434.91456000 1617491999999 890673.93043410          1053  193.35559000 395978.60977760             0 
1617492000000 2045.90000000 2046.58000000 2043.00000000 2043.23000000  431.86996000 1617492059999 882964.89858890           982  186.60249000 381481.10495700             0 
1617492060000 2043.18000000 2044.64000000 2042.04000000 2043.31000000  254.91071000 1617492119999 520862.84574560           757  143.84267000 293914.05381250             0 
1617492120000 2043.31000000 2047.16000000 2043.30000000 2045.49000000  270.84117000 1617492179999 554042.62893540           601  124.59347000 254881.45502380             0 
1617492180000 2045.22000000 2046.67000000 2042.52000000 2043.15000000  258.33227000 1617492239999 528200.10591020          1243  106.22389000 217186.91603150             0 
1617492240000 2043.14000000 2043.90000000 2040.16000000 2042.85000000  246.52337000 1617492299999 503297.37049580           693  113.06649000 230807.32722530             0 
1617492300000 2042.99000000 2043.00000000 2040.11000000 2040.14000000  124.16934000 1617492359999 253568.22510630           618   58.54024000 119538.91139920             0 
1617492360000 2040.24000000 2040.50000000 2038.67000000 2039.06000000  166.96061000 1617492419999 340537.87399040           693   81.34981000 165926.86949020             0 
1617492420000 2038.68000000 2043.14000000 2037.38000000 2042.31000000  295.14549000 1617492479999 602100.21433640          1111  157.50062000 321303.28785810             0 
1617492480000 2042.18000000 2046.17000000 2042.13000000 2045.48000000  384.71873000 1617492539999 786599.26971910           656  163.55463000 334419.63646590             0 
1617492540000 2045.34000000 2048.69000000 2045.31000000 2047.75000000  292.08593000 1617492599999 597926.09785440          1131  202.16803000 413833.95796250             0 
1617492600000 2047.75000000 2047.75000000 2040.12000000 2041.77000000  351.03358000 1617492659999 717148.69137490           744  158.10953000 323122.35362120             0 
1617492660000 2041.55000000 2044.26000000 2040.49000000 2042.78000000  292.58565000 1617492719999 597627.68016320           946  125.03543000 255387.51305000             0 
1617492720000 2042.99000000 2043.91000000 2037.02000000 2037.95000000  349.11131000 1617492779999 712102.03947010           817  134.05215000 273408.11487570             0 
1617492780000 2037.67000000 2039.93000000 2037.54000000 2039.57000000  257.76489000 1617492839999 525530.61963880           796  100.82072000 205543.34521380             0 
1617492840000 2039.57000000 2039.57000000 2033.81000000 2035.71000000  320.30960000 1617492899999 652333.40744010           983  180.14983000 366909.90529850             0 
1617492900000 2035.73000000 2036.38000000 2027.68000000 2027.68000000  710.90160000 1617492959999 1444901.44585230          1639  168.67321000 343195.23619790             0 
1617492960000 2029.17000000 2031.33000000 2025.00000000 2027.06000000 1556.02818000 1617493019999 3154130.88765050          1778  474.12058000 961317.80237480             0 
1617493020000 2027.08000000 2032.25000000 2027.08000000 2029.06000000 1216.24583000 1617493079999 2468386.83407400          1555  716.47945000 1453930.62342190             0 
1617493080000 2028.85000000 2029.62000000 2025.33000000 2027.03000000  358.64417000 1617493139999 727099.20475720           932  182.90888000 370837.86850320             0 
1617493140000 2026.95000000 2027.57000000 2022.22000000 2022.22000000  523.95916000 1617493199999 1060862.01881270          1423  220.01587000 445518.01479390             0 
1617493200000 2022.46000000 2023.37000000 2017.60000000 2021.41000000 1049.80999000 1617493259999 2121074.98486660          1519  430.75283000 870053.96794180             0 
1617493260000 2021.36000000 2025.93000000 2019.88000000 2023.40000000 1180.60981000 1617493319999 2389110.52244110          1843  574.19022000 1161912.62437840             0 
1617493320000 2023.20000000 2024.95000000 2020.45000000 2023.96000000  737.38774000 1617493379999 1491436.56610740           835  475.86945000 962407.91792880             0 
1617493380000 2024.19000000 2025.89000000 2023.68000000 2024.52000000  691.42715000 1617493439999 1400212.36209360          1193  509.62402000 1032058.11368930             0 
1617493440000 2024.52000000 2025.47000000 2022.55000000 2024.86000000 1248.25602000 1617493499999 2527386.42756340          1367  819.92464000 1660205.72602640             0 
1617493500000 2024.86000000 2024.96000000 2019.71000000 2021.13000000  547.80351000 1617493559999 1107503.12193780          1132  311.48975000 629727.35726270             0 
1617493560000 2021.13000000 2021.81000000 2016.00000000 2019.82000000 1212.94112000 1617493619999 2447671.19745050          1354  667.68701000 1347329.14841830             0 
1617493620000 2019.80000000 2021.78000000 2018.57000000 2021.51000000  635.32800000 1617493679999 1283349.30964440          1445  426.68879000 861864.11993420             0 
1617493680000 2021.24000000 2022.17000000 2015.34000000 2015.34000000 1025.92560000 1617493739999 2071548.07904070          1042  341.76817000 689758.77826600             0 
